2023-01-01,-4.0
2023-01-02,-4.3
2023-01-03,-4.6
2023-01-04,1.3
2023-01-05,0.2
2023-01-06,2.1
2023-01-07,6.0
2023-01-08,5.7
2023-01-09,4.5
2023-01-10,5.1
2023-01-11,5.6
2023-01-12,3.9
2023-01-13,-1.0
2023-01-14,-2.1
2023-01-15,1.9
2023-01-16,-0.4
2023-01-17,-0.4
2023-01-18,-1.5
2023-01-19,-4.5
2023-01-20,N/A
2023-01-21,-5.4
2023-01-22,1.4
2023-01-23,1.0
2023-01-24,4.9
2023-01-25,4.9
2023-01-26,-1.4
2023-01-27,-1.9
2023-01-28,3.4
2023-01-29,4.4
2023-01-30,0.6
2023-01-31,0.6
2023-02-01,3.3
2023-02-02,-2.4
2023-02-03,-2.4
2023-02-04,-1.1
2023-02-05,1.6
2023-02-06,5.2
2023-02-07,6.2
2023-02-08,6.3
2023-02-09,1.0
2023-02-10,4.1
2023-02-11,7.8
2023-02-12,7.3
2023-02-13,5.8
2023-02-14,5.4
2023-02-15,5.3
2023-02-16,6.0
2023-02-17,2.4
2023-02-18,-1.1
2023-02-19,-0.2
2023-02-20,4.7
2023-02-21,4.7
2023-02-22,2.5
2023-02-23,0.5
2023-02-24,0.6
2023-02-25,-0.8
2023-02-26,0.1
2023-02-27,0.3
2023-02-28,-0.6
2023-03-01,0.9
2023-03-02,-1.7
2023-03-03,-1.4
2023-03-04,-1.2
2023-03-05,-4.9
2023-03-06,-5.4
2023-03-07,-4.3
2023-03-08,-6.2
2023-03-09,-9.1
2023-03-10,-5.3
2023-03-11,-8.1
2023-03-12,-5.2
2023-03-13,1.7
2023-03-14,-1.2
2023-03-15,-2.8
2023-03-16,1.8
2023-03-17,3.4
2023-03-18,4.3
2023-03-19,3.1
2023-03-20,0.5
2023-03-21,-1.0
2023-03-22,5.0
2023-03-23,5.9
2023-03-24,4.7
2023-03-25,5.1
2023-03-26,-0.8
2023-03-27,-0.6
2023-03-28,1.5
2023-03-29,-0.5
2023-03-30,-0.7
2023-03-31,6.7
2023-04-01,-1.5
2023-04-02,-1.1
2023-04-03,1.9
2023-04-04,-0.3
2023-04-05,3.3
2023-04-06,0.8
2023-04-07,1.2
2023-04-08,0.5
2023-04-09,5.2
2023-04-10,8.2
2023-04-11,6.3
2023-04-12,4.7
2023-04-13,7.0
2023-04-14,10.1
2023-04-15,3.3
2023-04-16,1.7
2023-04-17,9.1
2023-04-18,3.6
2023-04-19,4.4
2023-04-20,5.3
2023-04-21,4.7
2023-04-22,4.9
2023-04-23,6.9
2023-04-24,4.0
2023-04-25,3.6
2023-04-26,1.8
2023-04-27,1.5
2023-04-28,0.5
2023-04-29,1.4
2023-04-30,1.8
2023-05-01,2.7
2023-05-02,2.6
2023-05-03,3.1
2023-05-04,7.5
2023-05-05,1.7
2023-05-06,2.8
2023-05-07,3.6
2023-05-08,9.4
2023-05-09,10.5
2023-05-10,11.2
2023-05-11,9.5
2023-05-12,8.5
2023-05-13,7.8
2023-05-14,7.3
2023-05-15,7.2
2023-05-16,3.7
2023-05-17,1.4
2023-05-18,9.2
2023-05-19,8.5
2023-05-20,7.2
2023-05-21,5.8
2023-05-22,7.2
2023-05-23,7.3
2023-05-24,7.7
2023-05-25,7.5
2023-05-26,7.4
2023-05-27,7.7
2023-05-28,5.2
2023-05-29,4.6
2023-05-30,8.5
2023-05-31,8.9
2023-06-01,7.5
2023-06-02,6.8
2023-06-03,7.9
2023-06-04,8.1
2023-06-05,8.4
2023-06-06,8.4
2023-06-07,7.4
2023-06-08,8.2
2023-06-09,9.9
2023-06-10,10.3
2023-06-11,12.2
2023-06-12,14.4
2023-06-13,11.8
2023-06-14,12.3
2023-06-15,14.2
2023-06-16,13.0
2023-06-17,12.6
2023-06-18,13.1
2023-06-19,16.0
2023-06-20,16.7
2023-06-21,13.9
2023-06-22,12.5
2023-06-23,11.9
2023-06-24,11.1
2023-06-25,14.3
2023-06-26,15.1
2023-06-27,12.6
2023-06-28,11.4
2023-06-29,12.9
2023-06-30,11.9
2023-07-01,13.1
2023-07-02,12.6
2023-07-03,11.8
2023-07-04,10.6
2023-07-05,10.8
2023-07-06,12.2
2023-07-07,15.6
2023-07-08,14.8
2023-07-09,14.3
2023-07-10,14.1
2023-07-11,13.9
2023-07-12,14.2
2023-07-13,11.5
2023-07-14,11.1
2023-07-15,11.1
2023-07-16,13.3
2023-07-17,11.2
2023-07-18,10.8
2023-07-19,9.8
2023-07-20,10.8
2023-07-21,8.9
2023-07-22,11.6
2023-07-23,11.8
2023-07-24,11.9
2023-07-25,11.4
2023-07-26,9.8
2023-07-27,13.4
2023-07-28,12.6
2023-07-29,10.6
2023-07-30,13.6
2023-07-31,12.6
2023-08-01,13.6
2023-08-02,15.0
2023-08-03,13.7
2023-08-04,13.2
2023-08-05,11.7
2023-08-06,9.9
2023-08-07,10.9
2023-08-08,10.6
2023-08-09,9.7
2023-08-10,9.3
2023-08-11,N/A
2023-08-12,14.9
