2006-01-01,-3.4
2006-01-02,-0.1
2006-01-03,3.5
2006-01-04,3.8
2006-01-05,-2.1
2006-01-06,-3.5
2006-01-07,-3.8
2006-01-08,-3.4
2006-01-09,-1.8
2006-01-10,3.9
2006-01-11,5.4
2006-01-12,5.2
2006-01-13,5.6
2006-01-14,4.9
2006-01-15,5.3
2006-01-16,2.3
2006-01-17,0.5
2006-01-18,0.9
2006-01-19,-0.1
2006-01-20,-0.2
2006-01-21,-0.6
2006-01-22,-0.2
2006-01-23,1.2
2006-01-24,3.0
2006-01-25,-2.0
2006-01-26,-3.4
2006-01-27,-2.7
2006-01-28,-2.6
2006-01-29,3.1
2006-01-30,3.8
2006-01-31,1.5
2006-02-01,0.9
2006-02-02,1.2
2006-02-03,3.1
2006-02-04,-0.3
2006-02-05,2.7
2006-02-06,7.4
2006-02-07,4.0
2006-02-08,2.8
2006-02-09,0.8
2006-02-10,-2.4
2006-02-11,N/A
2006-02-12,N/A
2006-02-13,N/A
2006-02-14,0.8
2006-02-15,2.1
2006-02-16,3.3
2006-02-17,2.7
2006-02-18,1.4
2006-02-19,N/A
2006-02-20,-4.5
2006-02-21,1.9
2006-02-22,-1.9
2006-02-23,1.1
2006-02-24,3.5
2006-02-25,3.3
2006-02-26,N/A
2006-02-27,N/A
2006-02-28,-0.6
2006-03-01,N/A
2006-03-02,-5.1
2006-03-03,-7.1
2006-03-04,-8.3
2006-03-05,-5.2
2006-03-06,-5.1
2006-03-07,-7.4
2006-03-08,-2.0
2006-03-09,-4.4
2006-03-10,-3.5
2006-03-11,-7.5
2006-03-12,-4.5
2006-03-13,-1.4
2006-03-14,-4.8
2006-03-15,-5.9
2006-03-16,-4.5
2006-03-17,-2.6
2006-03-18,-0.4
2006-03-19,1.6
2006-03-20,-1.1
2006-03-21,-3.3
2006-03-22,-4.1
2006-03-23,-5.2
2006-03-24,-5.0
2006-03-25,-3.0
2006-03-26,1.8
2006-03-27,1.9
2006-03-28,4.9
2006-03-29,3.8
2006-03-30,1.8
2006-03-31,0.3
2006-04-01,-1.5
2006-04-02,3.4
2006-04-03,1.8
2006-04-04,1.2
2006-04-05,-1.5
2006-04-06,1.2
2006-04-07,1.3
2006-04-08,1.3
2006-04-09,1.6
2006-04-10,1.4
2006-04-11,1.5
2006-04-12,2.8
2006-04-13,3.6
2006-04-14,2.6
2006-04-15,3.8
2006-04-16,4.9
2006-04-17,3.1
2006-04-18,2.4
2006-04-19,2.4
2006-04-20,-0.1
2006-04-21,0.5
2006-04-22,4.1
2006-04-23,4.9
2006-04-24,4.5
2006-04-25,6.2
2006-04-26,5.5
2006-04-27,4.1
2006-04-28,2.7
2006-04-29,3.9
2006-04-30,7.4
2006-05-01,6.9
2006-05-02,10.2
2006-05-03,10.6
2006-05-04,10.7
2006-05-05,13.3
2006-05-06,14.2
2006-05-07,14.8
2006-05-08,11.1
2006-05-09,11.0
2006-05-10,8.5
2006-05-11,7.5
2006-05-12,N/A
2006-05-13,3.7
2006-05-14,2.4
2006-05-15,7.3
2006-05-16,1.6
2006-05-17,N/A
2006-05-18,7.1
2006-05-19,9.8
2006-05-20,9.1
2006-05-21,7.3
2006-05-22,6.9
2006-05-23,5.1
2006-05-24,4.5
2006-05-25,4.8
2006-05-26,4.5
2006-05-27,5.6
2006-05-28,7.7
2006-05-29,7.7
2006-05-30,7.5
2006-05-31,10.5
2006-06-01,4.7
2006-06-02,7.2
2006-06-03,6.4
2006-06-04,6.0
2006-06-05,5.0
2006-06-06,7.1
2006-06-07,8.0
2006-06-08,9.3
2006-06-09,8.6
2006-06-10,9.9
2006-06-11,9.4
2006-06-12,16.0
2006-06-13,12.1
2006-06-14,8.6
2006-06-15,7.2
2006-06-16,7.1
2006-06-17,13.6
2006-06-18,13.3
2006-06-19,13.1
2006-06-20,13.0
2006-06-21,10.4
2006-06-22,9.2
2006-06-23,10.3
2006-06-24,10.8
2006-06-25,10.5
2006-06-26,7.7
2006-06-27,10.1
2006-06-28,10.7
2006-06-29,8.8
2006-06-30,11.7
2006-07-01,15.0
2006-07-02,14.3
2006-07-03,16.1
2006-07-04,14.9
2006-07-05,14.3
2006-07-06,17.8
2006-07-07,14.3
2006-07-08,13.2
2006-07-09,12.4
2006-07-10,12.1
2006-07-11,12.4
2006-07-12,12.5
2006-07-13,11.0
2006-07-14,9.6
2006-07-15,8.4
2006-07-16,10.3
2006-07-17,14.2
2006-07-18,12.4
2006-07-19,10.0
2006-07-20,14.6
2006-07-21,14.7
2006-07-22,14.6
2006-07-23,15.6
2006-07-24,16.0
2006-07-25,16.1
2006-07-26,14.3
2006-07-27,16.2
2006-07-28,17.2
2006-07-29,17.6
2006-07-30,17.4
2006-07-31,15.7
2006-08-01,13.7
2006-08-02,16.5
2006-08-03,14.9
2006-08-04,16.8
2006-08-05,16.2
2006-08-06,14.3
2006-08-07,13.9
2006-08-08,13.4
2006-08-09,12.1
2006-08-10,11.8
2006-08-11,14.5
2006-08-12,13.0
2006-08-13,16.9
2006-08-14,17.9
2006-08-15,15.0
2006-08-16,13.8
2006-08-17,10.8
2006-08-18,11.9
2006-08-19,13.6
2006-08-20,15.3
