1962-01-01,-0.6
1962-01-02,0.9
1962-01-03,3.9
1962-01-04,5.4
1962-01-05,5.9
1962-01-06,4.3
1962-01-07,3.9
1962-01-08,6.3
1962-01-09,5.2
1962-01-10,3.8
1962-01-11,N/A
1962-01-12,4.9
1962-01-13,2.6
1962-01-14,0.1
1962-01-15,-0.5
1962-01-16,4.3
1962-01-17,4.9
1962-01-18,4.4
1962-01-19,4.1
1962-01-20,4.0
1962-01-21,4.8
1962-01-22,4.6
1962-01-23,4.3
1962-01-24,4.4
1962-01-25,1.3
1962-01-26,2.6
1962-01-27,3.2
1962-01-28,3.0
1962-01-29,1.2
1962-01-30,1.6
1962-01-31,2.7
1962-02-01,3.9
1962-02-02,0.8
1962-02-03,2.7
1962-02-04,2.6
1962-02-05,2.3
1962-02-06,3.7
1962-02-07,6.4
1962-02-08,2.1
1962-02-09,2.7
1962-02-10,4.2
1962-02-11,1.8
1962-02-12,2.6
1962-02-13,0.6
1962-02-14,0.5
1962-02-15,0.7
1962-02-16,2.6
1962-02-17,1.9
1962-02-18,0.5
1962-02-19,6.2
1962-02-20,5.0
1962-02-21,3.3
1962-02-22,3.8
1962-02-23,2.0
1962-02-24,3.1
1962-02-25,1.9
1962-02-26,N/A
1962-02-27,-0.1
1962-02-28,0.3
1962-03-01,-0.5
1962-03-02,-0.3
1962-03-03,-1.0
1962-03-04,-2.1
1962-03-05,N/A
1962-03-06,-1.1
1962-03-07,-1.4
1962-03-08,-0.2
1962-03-09,2.2
1962-03-10,1.5
1962-03-11,-1.2
1962-03-12,-2.5
1962-03-13,-4.2
1962-03-14,-2.7
1962-03-15,-1.7
1962-03-16,0.1
1962-03-17,0.6
1962-03-18,1.4
1962-03-19,1.2
1962-03-20,2.1
1962-03-21,0.4
1962-03-22,0.6
1962-03-23,0.4
1962-03-24,0.8
1962-03-25,2.6
1962-03-26,3.5
1962-03-27,3.6
1962-03-28,2.6
1962-03-29,3.5
1962-03-30,4.2
1962-03-31,3.4
1962-04-01,2.3
1962-04-02,2.8
1962-04-03,1.5
1962-04-04,2.0
1962-04-05,2.7
1962-04-06,2.6
1962-04-07,3.5
1962-04-08,2.8
1962-04-09,3.0
1962-04-10,2.7
1962-04-11,2.7
1962-04-12,3.8
1962-04-13,4.6
1962-04-14,4.3
1962-04-15,7.4
1962-04-16,9.1
1962-04-17,7.5
1962-04-18,8.7
1962-04-19,10.6
1962-04-20,9.0
1962-04-21,10.4
1962-04-22,10.0
1962-04-23,8.7
1962-04-24,8.3
1962-04-25,8.2
1962-04-26,8.9
1962-04-27,7.9
1962-04-28,7.1
1962-04-29,7.2
1962-04-30,7.1
1962-05-01,9.3
1962-05-02,8.0
1962-05-03,8.3
1962-05-04,7.4
1962-05-05,5.4
1962-05-06,8.0
1962-05-07,9.8
1962-05-08,10.2
1962-05-09,10.7
1962-05-10,12.2
1962-05-11,11.8
1962-05-12,12.2
1962-05-13,8.6
1962-05-14,8.3
1962-05-15,7.9
1962-05-16,8.1
1962-05-17,6.8
1962-05-18,7.5
1962-05-19,10.0
1962-05-20,8.4
1962-05-21,9.8
1962-05-22,10.0
1962-05-23,8.8
1962-05-24,10.4
1962-05-25,11.9
1962-05-26,10.8
1962-05-27,12.0
1962-05-28,10.0
1962-05-29,7.4
1962-05-30,6.2
1962-05-31,8.1
1962-06-01,5.7
1962-06-02,N/A
1962-06-03,N/A
1962-06-04,N/A
1962-06-05,N/A
1962-06-06,N/A
1962-06-07,N/A
1962-06-08,N/A
1962-06-09,N/A
1962-06-10,11.1
1962-06-11,9.3
1962-06-12,9.4
1962-06-13,11.7
1962-06-14,12.4
1962-06-15,12.9
1962-06-16,10.9
1962-06-17,10.7
1962-06-18,13.4
1962-06-19,14.1
1962-06-20,11.6
1962-06-21,11.5
1962-06-22,12.1
1962-06-23,10.9
1962-06-24,10.8
1962-06-25,10.1
1962-06-26,10.5
1962-06-27,9.5
1962-06-28,11.6
1962-06-29,12.3
1962-06-30,11.3
1962-07-01,11.1
1962-07-02,N/A
1962-07-03,N/A
1962-07-04,14.7
1962-07-05,16.4
1962-07-06,16.5
1962-07-07,11.4
1962-07-08,12.8
1962-07-09,11.6
1962-07-10,14.9
1962-07-11,19.0
1962-07-12,15.9
1962-07-13,16.5
1962-07-14,14.8
1962-07-15,13.8
1962-07-16,15.0
1962-07-17,14.9
1962-07-18,14.8
1962-07-19,14.3
1962-07-20,14.5
1962-07-21,15.5
1962-07-22,15.0
1962-07-23,13.5
1962-07-24,12.0
1962-07-25,11.2
1962-07-26,12.5
1962-07-27,14.4
1962-07-28,13.7
1962-07-29,13.5
1962-07-30,14.3
1962-07-31,14.1
1962-08-01,12.1
1962-08-02,12.5
1962-08-03,13.4
1962-08-04,14.2
1962-08-05,12.5
1962-08-06,13.9
1962-08-07,14.1
1962-08-08,12.7
1962-08-09,11.7
1962-08-10,12.7
1962-08-11,12.5
1962-08-12,11.8
1962-08-13,10.4
1962-08-14,11.0
1962-08-15,N/A
1962-08-16,15.1
1962-08-17,14.7
1962-08-18,15.2
1962-08-19,15.7
1962-08-20,14.6
1962-08-21,16.4
1962-08-22,12.7
1962-08-23,12.9
1962-08-24,12.3
1962-08-25,11.7
1962-08-26,11.8
1962-08-27,12.4
1962-08-28,11.8
1962-08-29,11.1
1962-08-30,10.8
1962-08-31,12.0
1962-09-01,10.3
1962-09-02,12.5
1962-09-03,11.6
1962-09-04,13.7
1962-09-05,13.2
1962-09-06,11.1
1962-09-07,9.1
1962-09-08,10.2
1962-09-09,9.4
1962-09-10,10.0
1962-09-11,8.7
1962-09-12,9.2
1962-09-13,9.6
1962-09-14,9.1
1962-09-15,10.4
1962-09-16,9.8
1962-09-17,10.4
1962-09-18,10.9
1962-09-19,10.6
1962-09-20,9.3
1962-09-21,10.5
1962-09-22,8.7
1962-09-23,10.4
1962-09-24,11.6
1962-09-25,11.3
1962-09-26,14.0
1962-09-27,15.5
1962-09-28,14.6
1962-09-29,14.2
1962-09-30,15.7
1962-10-01,13.7
1962-10-02,14.0
1962-10-03,11.8
1962-10-04,N/A
1962-10-05,N/A
1962-10-06,N/A
1962-10-07,12.6
1962-10-08,12.2
1962-10-09,11.3
1962-10-10,11.1
1962-10-11,8.7
1962-10-12,8.5
1962-10-13,8.3
1962-10-14,6.2
1962-10-15,6.2
1962-10-16,9.3
1962-10-17,10.9
1962-10-18,10.6
1962-10-19,9.3
1962-10-20,9.0
1962-10-21,10.7
1962-10-22,10.7
1962-10-23,9.4
1962-10-24,7.7
1962-10-25,10.9
1962-10-26,2.7
1962-10-27,4.3
1962-10-28,6.2
1962-10-29,4.4
1962-10-30,6.2
1962-10-31,6.6
1962-11-01,6.2
1962-11-02,9.7
1962-11-03,9.6
1962-11-04,8.7
1962-11-05,13.3
1962-11-06,11.1
1962-11-07,13.0
1962-11-08,9.8
1962-11-09,8.8
1962-11-10,6.9
1962-11-11,5.6
1962-11-12,N/A
1962-11-13,3.3
1962-11-14,N/A
1962-11-15,N/A
1962-11-16,N/A
1962-11-17,-2.6
1962-11-18,-0.4
1962-11-19,-1.9
1962-11-20,-2.4
1962-11-21,-2.9
1962-11-22,N/A
1962-11-23,0.3
1962-11-24,4.6
1962-11-25,3.5
1962-11-26,8.3
1962-11-27,6.6
1962-11-28,2.0
1962-11-29,3.9
1962-11-30,N/A
1962-12-01,N/A
1962-12-02,6.7
1962-12-03,5.9
1962-12-04,6.0
1962-12-05,7.8
1962-12-06,N/A
1962-12-07,6.1
1962-12-08,7.5
1962-12-09,3.7
1962-12-10,3.2
1962-12-11,2.6
1962-12-12,0.8
1962-12-13,-0.6
1962-12-14,-0.6
1962-12-15,0.6
1962-12-16,0.7
1962-12-17,-0.6
1962-12-18,0.0
1962-12-19,1.3
1962-12-20,3.3
1962-12-21,1.3
1962-12-22,1.9
1962-12-23,3.4
1962-12-24,2.9
1962-12-25,3.5
1962-12-26,-0.5
1962-12-27,-2.6
1962-12-28,-5.0
1962-12-29,-6.0
1962-12-30,-6.2
1962-12-31,-6.0
